name	term	lev	seq	value
"microtubule associated complex"	GO:0005875	4	isogroup1685	-0.146061702327387
"microtubule associated complex"	GO:0005875	4	isogroup18324	-3.05808003521315
"microtubule associated complex"	GO:0005875	4	isogroup1833	-1.23965947314636
"microtubule associated complex"	GO:0005875	4	isogroup20101	-6.94757944472713e-05
"microtubule associated complex"	GO:0005875	4	isogroup2044	-0.349945969987743
"microtubule associated complex"	GO:0005875	4	isogroup21268	-1.3862584243233
"microtubule associated complex"	GO:0005875	4	isogroup2216	-1.31814851420444
"microtubule associated complex"	GO:0005875	4	isogroup2317	-0.603919455530388
"microtubule associated complex"	GO:0005875	4	isogroup27886	-1.89761486508934
"microtubule associated complex"	GO:0005875	4	isogroup296	1.14543267964459
"microtubule associated complex"	GO:0005875	4	isogroup3128	0.0464769530838964
"microtubule associated complex"	GO:0005875	4	isogroup3370	-1.32654317427591
"microtubule associated complex"	GO:0005875	4	isogroup349	0.013255226878556
"microtubule associated complex"	GO:0005875	4	isogroup3594	0.29388573771115
"microtubule associated complex"	GO:0005875	4	isogroup3700	-0.010500353054681
"microtubule associated complex"	GO:0005875	4	isogroup37438	0.870287651234776
"microtubule associated complex"	GO:0005875	4	isogroup399	0.0576817884538343
"microtubule associated complex"	GO:0005875	4	isogroup4101	-4.5116131614767
"microtubule associated complex"	GO:0005875	4	isogroup417	0.870426469588665
"microtubule associated complex"	GO:0005875	4	isogroup478	0.0229786749748655
"microtubule associated complex"	GO:0005875	4	isogroup479	0.68512206730847
"microtubule associated complex"	GO:0005875	4	isogroup4973	-5.10295623919038
"microtubule associated complex"	GO:0005875	4	isogroup5370	-0.0275184461933407
"microtubule associated complex"	GO:0005875	4	isogroup546	-0.739869748137977
"microtubule associated complex"	GO:0005875	4	isogroup633	-4.80773240545125
"microtubule associated complex"	GO:0005875	4	isogroup6682	2.44935894807747
"microtubule associated complex"	GO:0005875	4	isogroup6878	0.00917056138906958
"microtubule associated complex"	GO:0005875	4	isogroup698	4.93438131114848
"microtubule associated complex"	GO:0005875	4	isogroup7790	-5.97688792302662
"microtubule associated complex"	GO:0005875	4	isogroup789	-1.32122939124008
"microtubule associated complex"	GO:0005875	4	isogroup79	0.0194902389345657
"microtubule associated complex"	GO:0005875	4	isogroup850	-1.22819725005675
"microtubule associated complex"	GO:0005875	4	isogroup874	1.96879097399872
"microtubule associated complex"	GO:0005875	4	isogroup879	-0.0220565005156743
"microtubule associated complex"	GO:0005875	4	isogroup882	-9.05475738358166
"microtubule associated complex"	GO:0005875	4	isogroup984	0.486875708770839
"protein complex involved in cell adhesion"	GO:0008305;GO:0043235;GO:0098636	3	isogroup1514	-5.0879162348063
"protein complex involved in cell adhesion"	GO:0008305;GO:0043235;GO:0098636	3	isogroup1637	-0.00391212124691265
"protein complex involved in cell adhesion"	GO:0008305;GO:0043235;GO:0098636	3	isogroup2978	-0.0692528393678913
"protein complex involved in cell adhesion"	GO:0008305;GO:0043235;GO:0098636	3	isogroup5360	2.63448816234708
"protein complex involved in cell adhesion"	GO:0008305;GO:0043235;GO:0098636	3	isogroup792	-2.76648325526082
"protein complex involved in cell adhesion"	GO:0008305;GO:0043235;GO:0098636	3	isogroup859	-1.57253953181015
"transcription factor TFIID complex"	GO:0005669	2	isogroup1521	-1.48214451049702
"transcription factor TFIID complex"	GO:0005669	2	isogroup1862	1.14620820520608
"transcription factor TFIID complex"	GO:0005669	2	isogroup22792	-0.12478824306146
"transcription factor TFIID complex"	GO:0005669	2	isogroup5564	3.20270115526566
"transcription factor TFIID complex"	GO:0005669	2	isogroup7139	-2.16085899306532
"integral component of Golgi membrane"	GO:0030173	3	isogroup13858	-2.46912825785256
"integral component of Golgi membrane"	GO:0030173	3	isogroup21165	0.0640872958525733
"integral component of Golgi membrane"	GO:0030173	3	isogroup27419	-0.648280230322626
"integral component of Golgi membrane"	GO:0030173	3	isogroup5718	5.70429700201169
"integral component of Golgi membrane"	GO:0030173	3	isogroup7428	0.0484072302072605
"mitochondrial part"	GO:0044429	3	isogroup10087	1.630477190481
"mitochondrial part"	GO:0044429	3	isogroup10557	1.2869586967964
"mitochondrial part"	GO:0044429	3	isogroup11454	0.0114160127716332
"mitochondrial part"	GO:0044429	3	isogroup11682	0.0274626321457276
"mitochondrial part"	GO:0044429	3	isogroup11862	-0.116289414334858
"mitochondrial part"	GO:0044429	3	isogroup11922	0.0582992408332643
"mitochondrial part"	GO:0044429	3	isogroup12096	4.62442193240227
"mitochondrial part"	GO:0044429	3	isogroup12169	-0.369249993686054
"mitochondrial part"	GO:0044429	3	isogroup12220	0.208926460141726
"mitochondrial part"	GO:0044429	3	isogroup12279	-5.15475477815539
"mitochondrial part"	GO:0044429	3	isogroup13432	3.98108158317285
"mitochondrial part"	GO:0044429	3	isogroup13477	-1.88230330079037
"mitochondrial part"	GO:0044429	3	isogroup14349	1.78792776897384
"mitochondrial part"	GO:0044429	3	isogroup14638	0.508951544788403
"mitochondrial part"	GO:0044429	3	isogroup15142	-1.78394573867018
"mitochondrial part"	GO:0044429	3	isogroup15626	-0.16376254901553
"mitochondrial part"	GO:0044429	3	isogroup15933	-10.1787592333711
"mitochondrial part"	GO:0044429	3	isogroup16031	-0.101171744491069
"mitochondrial part"	GO:0044429	3	isogroup17093	-0.00014439951848999
"mitochondrial part"	GO:0044429	3	isogroup17218	0.025697556259928
"mitochondrial part"	GO:0044429	3	isogroup17366	-0.00216742966162542
"mitochondrial part"	GO:0044429	3	isogroup1765	0.000225670679412815
"mitochondrial part"	GO:0044429	3	isogroup17880	-1.28216207465761
"mitochondrial part"	GO:0044429	3	isogroup18244	0.574299379258321
"mitochondrial part"	GO:0044429	3	isogroup1885	0.979772358259027
"mitochondrial part"	GO:0044429	3	isogroup19065	11.9342217560838
"mitochondrial part"	GO:0044429	3	isogroup19082	-4.83734550954023
"mitochondrial part"	GO:0044429	3	isogroup19485	2.2162301909685
"mitochondrial part"	GO:0044429	3	isogroup19603	-0.903400528136103
"mitochondrial part"	GO:0044429	3	isogroup20057	0.305383014373064
"mitochondrial part"	GO:0044429	3	isogroup21402	-5.56624180798079
"mitochondrial part"	GO:0044429	3	isogroup21627	2.70946650252196
"mitochondrial part"	GO:0044429	3	isogroup22141	-0.159807845411535
"mitochondrial part"	GO:0044429	3	isogroup23208	0.273348327166076
"mitochondrial part"	GO:0044429	3	isogroup2369	-5.12919318925728
"mitochondrial part"	GO:0044429	3	isogroup2380	-2.12731640804748
"mitochondrial part"	GO:0044429	3	isogroup23820	-0.00516870157221661
"mitochondrial part"	GO:0044429	3	isogroup26402	-0.0222409627716047
"mitochondrial part"	GO:0044429	3	isogroup26413	0.026224329669958
"mitochondrial part"	GO:0044429	3	isogroup26564	0.0495523554850763
"mitochondrial part"	GO:0044429	3	isogroup27006	-0.0120906007548456
"mitochondrial part"	GO:0044429	3	isogroup30008	1.15223093983315
"mitochondrial part"	GO:0044429	3	isogroup31663	0.0800620225866453
"mitochondrial part"	GO:0044429	3	isogroup32031	0.291325329065614
"mitochondrial part"	GO:0044429	3	isogroup33387	-1.04426507621096
"mitochondrial part"	GO:0044429	3	isogroup3573	-0.0016033025322173
"mitochondrial part"	GO:0044429	3	isogroup4251	-0.092501705702432
"mitochondrial part"	GO:0044429	3	isogroup43301	-8.73134240464424e-08
"mitochondrial part"	GO:0044429	3	isogroup475	-0.865714716643907
"mitochondrial part"	GO:0044429	3	isogroup4964	-5.40527157582733
"mitochondrial part"	GO:0044429	3	isogroup5110	-3.32882141265145e-05
"mitochondrial part"	GO:0044429	3	isogroup5490	-0.232645064085176
"mitochondrial part"	GO:0044429	3	isogroup5518	1.36720954542909
"mitochondrial part"	GO:0044429	3	isogroup6742	-1.97362842791034
"mitochondrial part"	GO:0044429	3	isogroup7648	-2.22097055806964
"mitochondrial part"	GO:0044429	3	isogroup8316	-1.50945822890003
"mitochondrial part"	GO:0044429	3	isogroup8453	0.410331147983158
"mitochondrial part"	GO:0044429	3	isogroup8646	-1.03615917025581
"mitochondrial part"	GO:0044429	3	isogroup8966	2.51502511702913
"mitochondrial part"	GO:0044429	3	isogroup9326	-3.66099137248156
"mitochondrial part"	GO:0044429	3	isogroup9360	0.879813652649204
"mitochondrial part"	GO:0044429	3	isogroup9420	-0.109220607102998
"mitochondrial part"	GO:0044429	3	isogroup9509	-0.0889305627163992
"integral component of plasma membrane"	GO:0005887	3	isogroup2109	0.970368676997907
"integral component of plasma membrane"	GO:0005887	3	isogroup4011	-0.283921636885253
"integral component of plasma membrane"	GO:0005887	3	isogroup4157	0.269117689025251
"integral component of plasma membrane"	GO:0005887	3	isogroup4300	-0.0430131940772469
"integral component of plasma membrane"	GO:0005887	3	isogroup4939	-0.771002869442754
"integral component of plasma membrane"	GO:0005887	3	isogroup7607	-0.0860447805340243
"myosin complex"	GO:0016459	4	isogroup1414	-1.33615411645195
"myosin complex"	GO:0016459	4	isogroup1515	-3.88756471482702
"myosin complex"	GO:0016459	4	isogroup159	-1.4145971754786
"myosin complex"	GO:0016459	4	isogroup163	-0.323675643125682
"myosin complex"	GO:0016459	4	isogroup169	-4.48731873400723
"myosin complex"	GO:0016459	4	isogroup201	-4.98652871283628
"myosin complex"	GO:0016459	4	isogroup22577	-1.75626769190103
"myosin complex"	GO:0016459	4	isogroup2784	0.0171007821467697
"myosin complex"	GO:0016459	4	isogroup322	-3.5216546335742
"myosin complex"	GO:0016459	4	isogroup4477	0.234677386011583
"myosin complex"	GO:0016459	4	isogroup452	-3.27173791936269
"myosin complex"	GO:0016459	4	isogroup482	2.77652147236998
"myosin complex"	GO:0016459	4	isogroup483	4.17890342413727
"myosin complex"	GO:0016459	4	isogroup50	-0.170677924564956
"myosin complex"	GO:0016459	4	isogroup639	-1.44399998954745
"myosin complex"	GO:0016459	4	isogroup996	-5.34999954173392
"ribonucleoprotein complex"	GO:0030529	2	isogroup10069	0.744730004080367
"ribonucleoprotein complex"	GO:0030529	2	isogroup10364	3.75612990863772
"ribonucleoprotein complex"	GO:0030529	2	isogroup10728	9.37735306792956
"ribonucleoprotein complex"	GO:0030529	2	isogroup10844	1.48951404940291
"ribonucleoprotein complex"	GO:0030529	2	isogroup10990	-0.551800348143729
"ribonucleoprotein complex"	GO:0030529	2	isogroup11221	-3.74670788699078
"ribonucleoprotein complex"	GO:0030529	2	isogroup11626	-4.38905717032867e-05
"ribonucleoprotein complex"	GO:0030529	2	isogroup11682	0.0274626321457276
"ribonucleoprotein complex"	GO:0030529	2	isogroup11839	-0.103194274684256
"ribonucleoprotein complex"	GO:0030529	2	isogroup11861	0.252934048394081
"ribonucleoprotein complex"	GO:0030529	2	isogroup12045	4.45010651260091
"ribonucleoprotein complex"	GO:0030529	2	isogroup12099	0.582282299075217
"ribonucleoprotein complex"	GO:0030529	2	isogroup12118	1.67831479750163
"ribonucleoprotein complex"	GO:0030529	2	isogroup1251	-0.697553350604579
"ribonucleoprotein complex"	GO:0030529	2	isogroup12531	-1.11262020495505
"ribonucleoprotein complex"	GO:0030529	2	isogroup1275	-0.438326279984096
"ribonucleoprotein complex"	GO:0030529	2	isogroup13041	0.946129955746414
"ribonucleoprotein complex"	GO:0030529	2	isogroup13052	2.93347658963148
"ribonucleoprotein complex"	GO:0030529	2	isogroup13707	0.0351189700947998
"ribonucleoprotein complex"	GO:0030529	2	isogroup13710	2.0514544496468
"ribonucleoprotein complex"	GO:0030529	2	isogroup13716	-1.89797351711678
"ribonucleoprotein complex"	GO:0030529	2	isogroup13752	-0.0575862443864139
"ribonucleoprotein complex"	GO:0030529	2	isogroup13845	0.929532609786975
"ribonucleoprotein complex"	GO:0030529	2	isogroup13849	0.0596971320614443
"ribonucleoprotein complex"	GO:0030529	2	isogroup13994	0.0556553279468233
"ribonucleoprotein complex"	GO:0030529	2	isogroup1425	0.00256025819025751
"ribonucleoprotein complex"	GO:0030529	2	isogroup14864	1.11761698942169
"ribonucleoprotein complex"	GO:0030529	2	isogroup15107	0.262017554991075
"ribonucleoprotein complex"	GO:0030529	2	isogroup15156	0.3825219977887
"ribonucleoprotein complex"	GO:0030529	2	isogroup15164	-4.67974851822441
"ribonucleoprotein complex"	GO:0030529	2	isogroup15313	-2.17143639764828
"ribonucleoprotein complex"	GO:0030529	2	isogroup15449	0.000689687685223817
"ribonucleoprotein complex"	GO:0030529	2	isogroup15626	-0.16376254901553
"ribonucleoprotein complex"	GO:0030529	2	isogroup15705	3.47417999732642
"ribonucleoprotein complex"	GO:0030529	2	isogroup16068	0.0733967889891005
"ribonucleoprotein complex"	GO:0030529	2	isogroup16193	4.11847848929085
"ribonucleoprotein complex"	GO:0030529	2	isogroup1622	-6.23654592213313
"ribonucleoprotein complex"	GO:0030529	2	isogroup16265	-0.21119534758725
"ribonucleoprotein complex"	GO:0030529	2	isogroup16330	4.57564263347672
"ribonucleoprotein complex"	GO:0030529	2	isogroup16558	6.81229343263277
"ribonucleoprotein complex"	GO:0030529	2	isogroup16630	-0.36796788525956
"ribonucleoprotein complex"	GO:0030529	2	isogroup16928	-0.668808943295915
"ribonucleoprotein complex"	GO:0030529	2	isogroup16953	-2.48029181818265
"ribonucleoprotein complex"	GO:0030529	2	isogroup1703	4.19839408865059
"ribonucleoprotein complex"	GO:0030529	2	isogroup17158	1.80141055938527
"ribonucleoprotein complex"	GO:0030529	2	isogroup17366	-0.00216742966162542
"ribonucleoprotein complex"	GO:0030529	2	isogroup1765	0.000225670679412815
"ribonucleoprotein complex"	GO:0030529	2	isogroup17701	-0.0166539181920484
"ribonucleoprotein complex"	GO:0030529	2	isogroup17722	0.0312076196470912
"ribonucleoprotein complex"	GO:0030529	2	isogroup1816	0.0331634649175498
"ribonucleoprotein complex"	GO:0030529	2	isogroup18170	8.70839920715781
"ribonucleoprotein complex"	GO:0030529	2	isogroup18468	-7.20468964125047
"ribonucleoprotein complex"	GO:0030529	2	isogroup18809	-0.281097873949591
"ribonucleoprotein complex"	GO:0030529	2	isogroup18929	-0.747033422902234
"ribonucleoprotein complex"	GO:0030529	2	isogroup19240	-0.780016892527215
"ribonucleoprotein complex"	GO:0030529	2	isogroup19358	2.9321171324608
"ribonucleoprotein complex"	GO:0030529	2	isogroup19485	2.2162301909685
"ribonucleoprotein complex"	GO:0030529	2	isogroup19567	0.363663172810959
"ribonucleoprotein complex"	GO:0030529	2	isogroup19979	0.956677631972212
"ribonucleoprotein complex"	GO:0030529	2	isogroup20057	0.305383014373064
"ribonucleoprotein complex"	GO:0030529	2	isogroup20612	-0.545075684430515
"ribonucleoprotein complex"	GO:0030529	2	isogroup21025	1.94121689889189
"ribonucleoprotein complex"	GO:0030529	2	isogroup21057	0.246329693722771
"ribonucleoprotein complex"	GO:0030529	2	isogroup21099	1.99929994657322
"ribonucleoprotein complex"	GO:0030529	2	isogroup21627	2.70946650252196
"ribonucleoprotein complex"	GO:0030529	2	isogroup21658	0.170026118831061
"ribonucleoprotein complex"	GO:0030529	2	isogroup21829	-0.0161208351075857
"ribonucleoprotein complex"	GO:0030529	2	isogroup21873	2.57700795854703
"ribonucleoprotein complex"	GO:0030529	2	isogroup22110	1.06305787880353
"ribonucleoprotein complex"	GO:0030529	2	isogroup22366	0.759026142802213
"ribonucleoprotein complex"	GO:0030529	2	isogroup22638	0.779875841762248
"ribonucleoprotein complex"	GO:0030529	2	isogroup22834	-2.37169063360574
"ribonucleoprotein complex"	GO:0030529	2	isogroup22838	0.00501876875281937
"ribonucleoprotein complex"	GO:0030529	2	isogroup22849	0.110979357246435
"ribonucleoprotein complex"	GO:0030529	2	isogroup22952	0.576151904771365
"ribonucleoprotein complex"	GO:0030529	2	isogroup23489	5.19372678570454
"ribonucleoprotein complex"	GO:0030529	2	isogroup23820	-0.00516870157221661
"ribonucleoprotein complex"	GO:0030529	2	isogroup24038	0.0310726099993133
"ribonucleoprotein complex"	GO:0030529	2	isogroup24124	0.152334181456808
"ribonucleoprotein complex"	GO:0030529	2	isogroup24272	-0.450099620027231
"ribonucleoprotein complex"	GO:0030529	2	isogroup25498	3.48594196697479
"ribonucleoprotein complex"	GO:0030529	2	isogroup25608	0.765541324362943
"ribonucleoprotein complex"	GO:0030529	2	isogroup25912	-0.00678845199209377
"ribonucleoprotein complex"	GO:0030529	2	isogroup25963	1.01284186632478
"ribonucleoprotein complex"	GO:0030529	2	isogroup26322	0.290530341535771
"ribonucleoprotein complex"	GO:0030529	2	isogroup26410	-0.218461262813406
"ribonucleoprotein complex"	GO:0030529	2	isogroup26413	0.026224329669958
"ribonucleoprotein complex"	GO:0030529	2	isogroup26747	0.212878392888683
"ribonucleoprotein complex"	GO:0030529	2	isogroup26911	0.0467130615589326
"ribonucleoprotein complex"	GO:0030529	2	isogroup27616	2.05532608394694
"ribonucleoprotein complex"	GO:0030529	2	isogroup27837	-0.0814723594936027
"ribonucleoprotein complex"	GO:0030529	2	isogroup28576	1.54271699221744
"ribonucleoprotein complex"	GO:0030529	2	isogroup28585	-0.0054222989980417
"ribonucleoprotein complex"	GO:0030529	2	isogroup28654	-1.11378599849451
"ribonucleoprotein complex"	GO:0030529	2	isogroup29115	0.38706235245607
"ribonucleoprotein complex"	GO:0030529	2	isogroup29481	-0.682804659520684
"ribonucleoprotein complex"	GO:0030529	2	isogroup29489	0.0316482846337465
"ribonucleoprotein complex"	GO:0030529	2	isogroup30558	1.33497313630829
"ribonucleoprotein complex"	GO:0030529	2	isogroup30924	3.50117172548022
"ribonucleoprotein complex"	GO:0030529	2	isogroup31486	-3.87316122409666
"ribonucleoprotein complex"	GO:0030529	2	isogroup31707	1.14484270553029
"ribonucleoprotein complex"	GO:0030529	2	isogroup3218	-3.09724546905311
"ribonucleoprotein complex"	GO:0030529	2	isogroup32635	-9.41588793945937
"ribonucleoprotein complex"	GO:0030529	2	isogroup32918	-1.56377477877538
"ribonucleoprotein complex"	GO:0030529	2	isogroup3309	-3.775302929144
"ribonucleoprotein complex"	GO:0030529	2	isogroup33666	0.87312991753052
"ribonucleoprotein complex"	GO:0030529	2	isogroup33880	2.07927846046897
"ribonucleoprotein complex"	GO:0030529	2	isogroup34341	-1.26582300271704
"ribonucleoprotein complex"	GO:0030529	2	isogroup35281	0.0621705346202361
"ribonucleoprotein complex"	GO:0030529	2	isogroup35340	0.210616041971576
"ribonucleoprotein complex"	GO:0030529	2	isogroup35792	0.264675899522587
"ribonucleoprotein complex"	GO:0030529	2	isogroup36018	-2.4676317230838
"ribonucleoprotein complex"	GO:0030529	2	isogroup36285	3.36198943019366
"ribonucleoprotein complex"	GO:0030529	2	isogroup36819	-5.98950877942877
"ribonucleoprotein complex"	GO:0030529	2	isogroup36878	2.49029800771035
"ribonucleoprotein complex"	GO:0030529	2	isogroup36931	0.556327089186993
"ribonucleoprotein complex"	GO:0030529	2	isogroup3783	0.839968538649856
"ribonucleoprotein complex"	GO:0030529	2	isogroup3920	2.60772179239649
"ribonucleoprotein complex"	GO:0030529	2	isogroup39572	-2.79127984985149
"ribonucleoprotein complex"	GO:0030529	2	isogroup39904	0.326738659531145
"ribonucleoprotein complex"	GO:0030529	2	isogroup40629	8.82242121321531
"ribonucleoprotein complex"	GO:0030529	2	isogroup41060	-8.00085800404329
"ribonucleoprotein complex"	GO:0030529	2	isogroup41739	7.93998202709292
"ribonucleoprotein complex"	GO:0030529	2	isogroup41809	-0.399911085322174
"ribonucleoprotein complex"	GO:0030529	2	isogroup42570	2.24177897080551
"ribonucleoprotein complex"	GO:0030529	2	isogroup43135	3.75313547737682
"ribonucleoprotein complex"	GO:0030529	2	isogroup43161	2.42962051051256
"ribonucleoprotein complex"	GO:0030529	2	isogroup43965	-5.8649679439101
"ribonucleoprotein complex"	GO:0030529	2	isogroup44259	-0.92228033934407
"ribonucleoprotein complex"	GO:0030529	2	isogroup4452	0.918204478989765
"ribonucleoprotein complex"	GO:0030529	2	isogroup4459	-0.381855532268446
"ribonucleoprotein complex"	GO:0030529	2	isogroup4779	4.76213315719181
"ribonucleoprotein complex"	GO:0030529	2	isogroup4823	-0.323572010769567
"ribonucleoprotein complex"	GO:0030529	2	isogroup4874	-0.341253945627074
"ribonucleoprotein complex"	GO:0030529	2	isogroup5088	-2.5875571300698
"ribonucleoprotein complex"	GO:0030529	2	isogroup5436	-0.0785941686413594
"ribonucleoprotein complex"	GO:0030529	2	isogroup5553	0.0445661938192359
"ribonucleoprotein complex"	GO:0030529	2	isogroup5580	-0.0828886085640761
"ribonucleoprotein complex"	GO:0030529	2	isogroup5737	-4.57159533180848
"ribonucleoprotein complex"	GO:0030529	2	isogroup5914	-7.46920395015394
"ribonucleoprotein complex"	GO:0030529	2	isogroup6348	-0.202655075345547
"ribonucleoprotein complex"	GO:0030529	2	isogroup6372	0.443178456842247
"ribonucleoprotein complex"	GO:0030529	2	isogroup7015	1.62303240492884
"ribonucleoprotein complex"	GO:0030529	2	isogroup7317	-0.210009389254935
"ribonucleoprotein complex"	GO:0030529	2	isogroup7465	7.87771478299476
"ribonucleoprotein complex"	GO:0030529	2	isogroup7614	2.19887297914863
"ribonucleoprotein complex"	GO:0030529	2	isogroup7618	0.932611214274885
"ribonucleoprotein complex"	GO:0030529	2	isogroup8032	-0.259189208047985
"ribonucleoprotein complex"	GO:0030529	2	isogroup8147	-2.22731408771989
"ribonucleoprotein complex"	GO:0030529	2	isogroup8453	0.410331147983158
"ribonucleoprotein complex"	GO:0030529	2	isogroup8497	2.58990930786717
"ribonucleoprotein complex"	GO:0030529	2	isogroup8556	-2.68052793228367
"ribonucleoprotein complex"	GO:0030529	2	isogroup9248	-1.45066553597752
"ribonucleoprotein complex"	GO:0030529	2	isogroup9783	-0.257092040855923
"small ribosomal subunit"	GO:0022627;GO:0015935	4	isogroup10728	9.37735306792956
"small ribosomal subunit"	GO:0022627;GO:0015935	4	isogroup11682	0.0274626321457276
"small ribosomal subunit"	GO:0022627;GO:0015935	4	isogroup13716	-1.89797351711678
"small ribosomal subunit"	GO:0022627;GO:0015935	4	isogroup13752	-0.0575862443864139
"small ribosomal subunit"	GO:0022627;GO:0015935	4	isogroup17366	-0.00216742966162542
"small ribosomal subunit"	GO:0022627;GO:0015935	4	isogroup18468	-7.20468964125047
"small ribosomal subunit"	GO:0022627;GO:0015935	4	isogroup19567	0.363663172810959
"small ribosomal subunit"	GO:0022627;GO:0015935	4	isogroup21829	-0.0161208351075857
"small ribosomal subunit"	GO:0022627;GO:0015935	4	isogroup22638	0.779875841762248
"small ribosomal subunit"	GO:0022627;GO:0015935	4	isogroup22838	0.00501876875281937
"small ribosomal subunit"	GO:0022627;GO:0015935	4	isogroup23489	5.19372678570454
"small ribosomal subunit"	GO:0022627;GO:0015935	4	isogroup23820	-0.00516870157221661
"small ribosomal subunit"	GO:0022627;GO:0015935	4	isogroup28585	-0.0054222989980417
"small ribosomal subunit"	GO:0022627;GO:0015935	4	isogroup28654	-1.11378599849451
"small ribosomal subunit"	GO:0022627;GO:0015935	4	isogroup40629	8.82242121321531
"small ribosomal subunit"	GO:0022627;GO:0015935	4	isogroup41060	-8.00085800404329
"small ribosomal subunit"	GO:0022627;GO:0015935	4	isogroup4874	-0.341253945627074
"small ribosomal subunit"	GO:0022627;GO:0015935	4	isogroup5914	-7.46920395015394
"small ribosomal subunit"	GO:0022627;GO:0015935	4	isogroup1765	0.000225670679412815
"small ribosomal subunit"	GO:0022627;GO:0015935	4	isogroup19358	2.9321171324608
"small ribosomal subunit"	GO:0022627;GO:0015935	4	isogroup43161	2.42962051051256
"mitochondrial membrane part"	GO:0044455	2	isogroup13432	3.98108158317285
"mitochondrial membrane part"	GO:0044455	2	isogroup17218	0.025697556259928
"mitochondrial membrane part"	GO:0044455	2	isogroup19082	-4.83734550954023
"mitochondrial membrane part"	GO:0044455	2	isogroup22141	-0.159807845411535
"mitochondrial membrane part"	GO:0044455	2	isogroup27006	-0.0120906007548456
"mitochondrial membrane part"	GO:0044455	2	isogroup9420	-0.109220607102998
"mitochondrial membrane"	GO:0005743;GO:0019866;GO:0031966	3	isogroup10087	1.630477190481
"mitochondrial membrane"	GO:0005743;GO:0019866;GO:0031966	3	isogroup11862	-0.116289414334858
"mitochondrial membrane"	GO:0005743;GO:0019866;GO:0031966	3	isogroup12220	0.208926460141726
"mitochondrial membrane"	GO:0005743;GO:0019866;GO:0031966	3	isogroup12279	-5.15475477815539
"mitochondrial membrane"	GO:0005743;GO:0019866;GO:0031966	3	isogroup13477	-1.88230330079037
"mitochondrial membrane"	GO:0005743;GO:0019866;GO:0031966	3	isogroup14349	1.78792776897384
"mitochondrial membrane"	GO:0005743;GO:0019866;GO:0031966	3	isogroup14638	0.508951544788403
"mitochondrial membrane"	GO:0005743;GO:0019866;GO:0031966	3	isogroup15142	-1.78394573867018
"mitochondrial membrane"	GO:0005743;GO:0019866;GO:0031966	3	isogroup17093	-0.00014439951848999
"mitochondrial membrane"	GO:0005743;GO:0019866;GO:0031966	3	isogroup17880	-1.28216207465761
"mitochondrial membrane"	GO:0005743;GO:0019866;GO:0031966	3	isogroup18244	0.574299379258321
