name	term	lev	seq	value
"nucleocytoplasmic transport"	GO:0006606;GO:1902593;GO:0051170;GO:0006913;GO:0051169	4	isogroup3309	-3.775302929144
"nucleocytoplasmic transport"	GO:0006606;GO:1902593;GO:0051170;GO:0006913;GO:0051169	4	isogroup4779	4.76213315719181
"nucleocytoplasmic transport"	GO:0006606;GO:1902593;GO:0051170;GO:0006913;GO:0051169	4	isogroup6372	0.443178456842247
"cytoplasmic transport"	GO:0016482	3	isogroup10134	0.0260836397617652
"cytoplasmic transport"	GO:0016482	3	isogroup10364	3.75612990863772
"cytoplasmic transport"	GO:0016482	3	isogroup10893	3.49686028034847
"cytoplasmic transport"	GO:0016482	3	isogroup11486	0.182586329859333
"cytoplasmic transport"	GO:0016482	3	isogroup12118	1.67831479750163
"cytoplasmic transport"	GO:0016482	3	isogroup1219	-3.79026426527074
"cytoplasmic transport"	GO:0016482	3	isogroup13432	3.98108158317285
"cytoplasmic transport"	GO:0016482	3	isogroup1622	-6.23654592213313
"cytoplasmic transport"	GO:0016482	3	isogroup1703	4.19839408865059
"cytoplasmic transport"	GO:0016482	3	isogroup1738	-8.96845415916209
"cytoplasmic transport"	GO:0016482	3	isogroup1816	0.0331634649175498
"cytoplasmic transport"	GO:0016482	3	isogroup19082	-4.83734550954023
"cytoplasmic transport"	GO:0016482	3	isogroup20045	-0.832457203561802
"cytoplasmic transport"	GO:0016482	3	isogroup22141	-0.159807845411535
"cytoplasmic transport"	GO:0016482	3	isogroup23381	-2.41996845070148
"cytoplasmic transport"	GO:0016482	3	isogroup2477	-0.182154191854892
"cytoplasmic transport"	GO:0016482	3	isogroup27006	-0.0120906007548456
"cytoplasmic transport"	GO:0016482	3	isogroup28302	-0.120153408352223
"cytoplasmic transport"	GO:0016482	3	isogroup3309	-3.775302929144
"cytoplasmic transport"	GO:0016482	3	isogroup4779	4.76213315719181
"cytoplasmic transport"	GO:0016482	3	isogroup4844	-0.928190944212474
"cytoplasmic transport"	GO:0016482	3	isogroup5297	-1.06682462524162
"cytoplasmic transport"	GO:0016482	3	isogroup6348	-0.202655075345547
"cytoplasmic transport"	GO:0016482	3	isogroup6372	0.443178456842247
"cytoplasmic transport"	GO:0016482	3	isogroup6744	3.40888839700278
"cytoplasmic transport"	GO:0016482	3	isogroup6956	0.258199982147772
"cytoplasmic transport"	GO:0016482	3	isogroup7736	6.84270150592175
"cytoplasmic transport"	GO:0016482	3	isogroup8398	0.186879413816996
"cytoplasmic transport"	GO:0016482	3	isogroup8556	-2.68052793228367
"ubiquitin cycle"	GO:0006512	-1	isogroup10034	-0.0453573738721502
"ubiquitin cycle"	GO:0006512	-1	isogroup10063	-1.26713466695799
"ubiquitin cycle"	GO:0006512	-1	isogroup10250	2.34185725748563
"ubiquitin cycle"	GO:0006512	-1	isogroup1076	-0.437367588086914
"ubiquitin cycle"	GO:0006512	-1	isogroup10766	-1.72421824658949
"ubiquitin cycle"	GO:0006512	-1	isogroup10801	4.56795036297331
"ubiquitin cycle"	GO:0006512	-1	isogroup10824	-1.0898006439717
"ubiquitin cycle"	GO:0006512	-1	isogroup10834	-1.60958891515995
"ubiquitin cycle"	GO:0006512	-1	isogroup1168	-2.05958298478646
"ubiquitin cycle"	GO:0006512	-1	isogroup12816	-0.00781400014626854
"ubiquitin cycle"	GO:0006512	-1	isogroup13064	0.367856284035412
"ubiquitin cycle"	GO:0006512	-1	isogroup13487	-0.271367920865373
"ubiquitin cycle"	GO:0006512	-1	isogroup14150	0.17318475671479
"ubiquitin cycle"	GO:0006512	-1	isogroup14490	-0.542991550849052
"ubiquitin cycle"	GO:0006512	-1	isogroup14647	2.06042798514682
"ubiquitin cycle"	GO:0006512	-1	isogroup150	0.775893123909839
"ubiquitin cycle"	GO:0006512	-1	isogroup15281	0.281740188890382
"ubiquitin cycle"	GO:0006512	-1	isogroup1585	-0.470137853706916
"ubiquitin cycle"	GO:0006512	-1	isogroup1613	1.27239199819218
"ubiquitin cycle"	GO:0006512	-1	isogroup17865	-3.65001161368502
"ubiquitin cycle"	GO:0006512	-1	isogroup1807	-1.87265583557456
"ubiquitin cycle"	GO:0006512	-1	isogroup1939	-0.00299529597612036
"ubiquitin cycle"	GO:0006512	-1	isogroup19526	-0.0504478015334939
"ubiquitin cycle"	GO:0006512	-1	isogroup1965	-2.39681063712851
"ubiquitin cycle"	GO:0006512	-1	isogroup19729	0.28943796384641
"ubiquitin cycle"	GO:0006512	-1	isogroup2004	-2.48540813569923
"ubiquitin cycle"	GO:0006512	-1	isogroup22112	-2.36732076159547
"ubiquitin cycle"	GO:0006512	-1	isogroup23	1.11767693822273
"ubiquitin cycle"	GO:0006512	-1	isogroup23716	0.351605201006493
"ubiquitin cycle"	GO:0006512	-1	isogroup23823	0.286682491834881
"ubiquitin cycle"	GO:0006512	-1	isogroup25234	0.989006311240445
"ubiquitin cycle"	GO:0006512	-1	isogroup27	-0.557893826821413
"ubiquitin cycle"	GO:0006512	-1	isogroup2727	-0.108464234526878
"ubiquitin cycle"	GO:0006512	-1	isogroup2898	0.137512539691414
"ubiquitin cycle"	GO:0006512	-1	isogroup29	0.0453860946417137
"ubiquitin cycle"	GO:0006512	-1	isogroup2905	-0.136740584623709
"ubiquitin cycle"	GO:0006512	-1	isogroup300	0.00796501526940574
"ubiquitin cycle"	GO:0006512	-1	isogroup3415	-2.85433985428227
"ubiquitin cycle"	GO:0006512	-1	isogroup381	-4.36537522757902
"ubiquitin cycle"	GO:0006512	-1	isogroup3826	3.10273282001219
"ubiquitin cycle"	GO:0006512	-1	isogroup4049	-0.289556029520156
"ubiquitin cycle"	GO:0006512	-1	isogroup4291	0.07500699677081
"ubiquitin cycle"	GO:0006512	-1	isogroup4353	-0.041085241181122
"ubiquitin cycle"	GO:0006512	-1	isogroup4368	-0.951937093646791
"ubiquitin cycle"	GO:0006512	-1	isogroup47	0.727041076542577
"ubiquitin cycle"	GO:0006512	-1	isogroup4710	-0.435587945832367
"ubiquitin cycle"	GO:0006512	-1	isogroup6084	-0.644377451451902
"ubiquitin cycle"	GO:0006512	-1	isogroup6628	1.05147144099016
"ubiquitin cycle"	GO:0006512	-1	isogroup80	-2.02845030194763
"ubiquitin cycle"	GO:0006512	-1	isogroup8382	0.316287540135278
"ubiquitin cycle"	GO:0006512	-1	isogroup926	0.360490312174733
"ubiquitin cycle"	GO:0006512	-1	isogroup9312	-0.312738230283003
"ubiquitin cycle"	GO:0006512	-1	isogroup974	-3.86957963459972
"hexose biosynthetic process"	GO:0019319;GO:0046364	5	isogroup2305	-4.2429334676722
"hexose biosynthetic process"	GO:0019319;GO:0046364	5	isogroup4214	0.438006930417231
"hexose biosynthetic process"	GO:0019319;GO:0046364	5	isogroup4586	0.148239676301955
"hexose biosynthetic process"	GO:0019319;GO:0046364	5	isogroup5938	-0.831290495580902
"hexose biosynthetic process"	GO:0019319;GO:0046364	5	isogroup8097	0.467873899533345
"hexose biosynthetic process"	GO:0019319;GO:0046364	5	isogroup9916	-7.52952825292837
"cellular lipid catabolic process"	GO:0044242	3	isogroup23460	0.579858762342496
"cellular lipid catabolic process"	GO:0044242	3	isogroup2633	-1.52729817291771
"cellular lipid catabolic process"	GO:0044242	3	isogroup4615	0.196788212312413
"cellular lipid catabolic process"	GO:0044242	3	isogroup4927	0.0328831849119808
"cellular lipid catabolic process"	GO:0044242	3	isogroup5205	-0.168413397753937
"cellular lipid catabolic process"	GO:0044242	3	isogroup6305	1.34544725113562
"cellular lipid catabolic process"	GO:0044242	3	isogroup6583	-1.59229235789172
"cellular lipid catabolic process"	GO:0044242	3	isogroup7057	-1.9419089322717
"cellular lipid catabolic process"	GO:0044242	3	isogroup8144	1.3307585519386
"cellular lipid catabolic process"	GO:0044242	3	isogroup9921	0.0226444055546722
"steroid metabolic process"	GO:0008202	4	isogroup1569	-4.33601733166333
"steroid metabolic process"	GO:0008202	4	isogroup2304	1.38214818377307
"steroid metabolic process"	GO:0008202	4	isogroup3110	-1.50758129609491
"steroid metabolic process"	GO:0008202	4	isogroup5830	-2.10378481454197
"steroid metabolic process"	GO:0008202	4	isogroup6210	-1.11865017592268
"steroid metabolic process"	GO:0008202	4	isogroup872	-1.4764125958925
"cellular response to oxidative stress"	GO:0034599	4	isogroup11007	-0.024437928478136
"cellular response to oxidative stress"	GO:0034599	4	isogroup13884	1.65007474739372
"cellular response to oxidative stress"	GO:0034599	4	isogroup16393	0.196851834660748
"cellular response to oxidative stress"	GO:0034599	4	isogroup17140	-5.85297354533438
"cellular response to oxidative stress"	GO:0034599	4	isogroup21457	-2.00801149538125
"cellular response to oxidative stress"	GO:0034599	4	isogroup2449	-3.24094655349109
"cellular response to oxidative stress"	GO:0034599	4	isogroup24690	0.0469919836230304
"cellular response to oxidative stress"	GO:0034599	4	isogroup254	0.0315284799478945
"cellular response to oxidative stress"	GO:0034599	4	isogroup26277	-0.475458052109502
"cellular response to oxidative stress"	GO:0034599	4	isogroup29437	-0.00706103148303328
"cellular response to oxidative stress"	GO:0034599	4	isogroup29660	-2.04837886838584
"cellular response to oxidative stress"	GO:0034599	4	isogroup32031	0.291325329065614
"cellular response to oxidative stress"	GO:0034599	4	isogroup36758	0.151043478832889
"cellular response to oxidative stress"	GO:0034599	4	isogroup45072	-3.30899702278538
"cellular response to oxidative stress"	GO:0034599	4	isogroup4623	-0.600779473248565
"cellular response to oxidative stress"	GO:0034599	4	isogroup4803	0.383981900348857
"cellular response to oxidative stress"	GO:0034599	4	isogroup6698	0.0216101614510649
"cellular response to oxidative stress"	GO:0034599	4	isogroup750	0.0450650177759826
"cellular response to oxidative stress"	GO:0034599	4	isogroup7705	-0.0225775321161166
"cellular response to oxidative stress"	GO:0034599	4	isogroup8344	1.38851016597545
"cellular response to oxidative stress"	GO:0034599	4	isogroup8646	-1.03615917025581
"cellular response to oxidative stress"	GO:0034599	4	isogroup9387	0.30956359497273
"cellular response to oxidative stress"	GO:0034599	4	isogroup9414	2.74727038840274
"cellular response to oxidative stress"	GO:0034599	4	isogroup21687	2.66097303633285
"cellular response to oxidative stress"	GO:0034599	4	isogroup25468	0.958490077122406
"single-organism catabolic process"	GO:0044712	3	isogroup10632	-1.7467002276058
"single-organism catabolic process"	GO:0044712	3	isogroup10833	2.66063459237216
"single-organism catabolic process"	GO:0044712	3	isogroup11260	-2.20533331138361
"single-organism catabolic process"	GO:0044712	3	isogroup11793	0.00320545356723301
"single-organism catabolic process"	GO:0044712	3	isogroup11866	1.54130227735729
"single-organism catabolic process"	GO:0044712	3	isogroup12100	-0.495335425359883
"single-organism catabolic process"	GO:0044712	3	isogroup12461	1.13111640570477
"single-organism catabolic process"	GO:0044712	3	isogroup1278	-0.380115100144309
"single-organism catabolic process"	GO:0044712	3	isogroup12880	-5.60196255504448
"single-organism catabolic process"	GO:0044712	3	isogroup13230	-1.82662441503814
"single-organism catabolic process"	GO:0044712	3	isogroup13265	2.38325121143578
"single-organism catabolic process"	GO:0044712	3	isogroup13275	0.177225935495017
"single-organism catabolic process"	GO:0044712	3	isogroup13297	-0.115452233790791
"single-organism catabolic process"	GO:0044712	3	isogroup13371	0.746759206416186
"single-organism catabolic process"	GO:0044712	3	isogroup13589	0.000143222156481215
"single-organism catabolic process"	GO:0044712	3	isogroup13634	-4.96387765093738
"single-organism catabolic process"	GO:0044712	3	isogroup13865	2.90390987504531
"single-organism catabolic process"	GO:0044712	3	isogroup17270	0.0274234720389472
"single-organism catabolic process"	GO:0044712	3	isogroup17341	-1.0977863569677
"single-organism catabolic process"	GO:0044712	3	isogroup17606	-0.58663818772331
"single-organism catabolic process"	GO:0044712	3	isogroup17917	3.34835107250981
"single-organism catabolic process"	GO:0044712	3	isogroup18192	0.889350290663714
"single-organism catabolic process"	GO:0044712	3	isogroup19641	-0.111194670199211
"single-organism catabolic process"	GO:0044712	3	isogroup197	2.14382504504746
"single-organism catabolic process"	GO:0044712	3	isogroup2135	0.538473988769681
"single-organism catabolic process"	GO:0044712	3	isogroup21936	-2.42823596944794
"single-organism catabolic process"	GO:0044712	3	isogroup2225	-0.29676360685275
"single-organism catabolic process"	GO:0044712	3	isogroup23049	-2.51665342880796
"single-organism catabolic process"	GO:0044712	3	isogroup23460	0.579858762342496
"single-organism catabolic process"	GO:0044712	3	isogroup2448	-0.447766332359834
"single-organism catabolic process"	GO:0044712	3	isogroup2502	5.57477471343265
"single-organism catabolic process"	GO:0044712	3	isogroup25054	0.8264017350171
"single-organism catabolic process"	GO:0044712	3	isogroup2535	-0.0651118486645714
"single-organism catabolic process"	GO:0044712	3	isogroup2633	-1.52729817291771
"single-organism catabolic process"	GO:0044712	3	isogroup2872	0.337957606971571
"single-organism catabolic process"	GO:0044712	3	isogroup28759	3.94633891911938
"single-organism catabolic process"	GO:0044712	3	isogroup3084	-2.85108912530822
"single-organism catabolic process"	GO:0044712	3	isogroup31610	-0.551715351593714
"single-organism catabolic process"	GO:0044712	3	isogroup3169	2.37921590807423
"single-organism catabolic process"	GO:0044712	3	isogroup32093	0.910451210988256
"single-organism catabolic process"	GO:0044712	3	isogroup3276	3.01413199215204
"single-organism catabolic process"	GO:0044712	3	isogroup4000	1.78844246039071
"single-organism catabolic process"	GO:0044712	3	isogroup4176	0.563446691761612
"single-organism catabolic process"	GO:0044712	3	isogroup4586	0.148239676301955
"single-organism catabolic process"	GO:0044712	3	isogroup4615	0.196788212312413
"single-organism catabolic process"	GO:0044712	3	isogroup4623	-0.600779473248565
"single-organism catabolic process"	GO:0044712	3	isogroup4715	0.963948148492733
"single-organism catabolic process"	GO:0044712	3	isogroup4912	2.76743304425011
"single-organism catabolic process"	GO:0044712	3	isogroup4927	0.0328831849119808
"single-organism catabolic process"	GO:0044712	3	isogroup5205	-0.168413397753937
"single-organism catabolic process"	GO:0044712	3	isogroup545	-0.237254156138164
"single-organism catabolic process"	GO:0044712	3	isogroup5935	-0.925414972848444
"single-organism catabolic process"	GO:0044712	3	isogroup616	0.0627230912450614
"single-organism catabolic process"	GO:0044712	3	isogroup6305	1.34544725113562
"single-organism catabolic process"	GO:0044712	3	isogroup6583	-1.59229235789172
"single-organism catabolic process"	GO:0044712	3	isogroup6698	0.0216101614510649
"single-organism catabolic process"	GO:0044712	3	isogroup7057	-1.9419089322717
"single-organism catabolic process"	GO:0044712	3	isogroup7129	-5.65673285831903
"single-organism catabolic process"	GO:0044712	3	isogroup716	0.100808782596317
"single-organism catabolic process"	GO:0044712	3	isogroup7390	-0.0266337754680137
"single-organism catabolic process"	GO:0044712	3	isogroup8144	1.3307585519386
"single-organism catabolic process"	GO:0044712	3	isogroup8341	0.00280039733789295
"single-organism catabolic process"	GO:0044712	3	isogroup8410	-6.75767854964053
"single-organism catabolic process"	GO:0044712	3	isogroup8524	2.45096494429407
"single-organism catabolic process"	GO:0044712	3	isogroup8648	-0.0386408398950948
"single-organism catabolic process"	GO:0044712	3	isogroup8697	1.8172062084254
"single-organism catabolic process"	GO:0044712	3	isogroup8745	-1.27618425866609
"single-organism catabolic process"	GO:0044712	3	isogroup8888	0.786325936248915
"single-organism catabolic process"	GO:0044712	3	isogroup9082	-0.0361983746113026
"single-organism catabolic process"	GO:0044712	3	isogroup9676	1.59253966015356
"single-organism catabolic process"	GO:0044712	3	isogroup9831	-0.414647604786467
"single-organism catabolic process"	GO:0044712	3	isogroup9921	0.0226444055546722
"oxidoreduction coenzyme metabolic process"	GO:0006733	3	isogroup11109	0.0754365429614836
"oxidoreduction coenzyme metabolic process"	GO:0006733	3	isogroup12880	-5.60196255504448
"oxidoreduction coenzyme metabolic process"	GO:0006733	3	isogroup21317	-0.150121627689771
"oxidoreduction coenzyme metabolic process"	GO:0006733	3	isogroup2170	1.59938109929055
"oxidoreduction coenzyme metabolic process"	GO:0006733	3	isogroup22998	0.571943100993593
"oxidoreduction coenzyme metabolic process"	GO:0006733	3	isogroup23256	-0.471586293800897
"oxidoreduction coenzyme metabolic process"	GO:0006733	3	isogroup2563	0.0181202513845733
"oxidoreduction coenzyme metabolic process"	GO:0006733	3	isogroup4623	-0.600779473248565
"oxidoreduction coenzyme metabolic process"	GO:0006733	3	isogroup4912	2.76743304425011
"oxidoreduction coenzyme metabolic process"	GO:0006733	3	isogroup6698	0.0216101614510649
"oxidoreduction coenzyme metabolic process"	GO:0006733	3	isogroup672	0.574104592168169
"oxidoreduction coenzyme metabolic process"	GO:0006733	3	isogroup8410	-6.75767854964053
"divalent inorganic cation transport"	GO:0006816;GO:0070838;GO:0072511	2	isogroup10036	1.71475746301897
"divalent inorganic cation transport"	GO:0006816;GO:0070838;GO:0072511	2	isogroup1130	-11.4935509940408
"divalent inorganic cation transport"	GO:0006816;GO:0070838;GO:0072511	2	isogroup1153	-2.88589494299842
"divalent inorganic cation transport"	GO:0006816;GO:0070838;GO:0072511	2	isogroup1259	0.0453936231568264
"divalent inorganic cation transport"	GO:0006816;GO:0070838;GO:0072511	2	isogroup1332	3.19676767901456e-05
"divalent inorganic cation transport"	GO:0006816;GO:0070838;GO:0072511	2	isogroup14449	1.28278139360106
"divalent inorganic cation transport"	GO:0006816;GO:0070838;GO:0072511	2	isogroup1546	0.0411549930860531
"divalent inorganic cation transport"	GO:0006816;GO:0070838;GO:0072511	2	isogroup1819	-0.274312816915142
"divalent inorganic cation transport"	GO:0006816;GO:0070838;GO:0072511	2	isogroup1879	-0.0958470740720259
"divalent inorganic cation transport"	GO:0006816;GO:0070838;GO:0072511	2	isogroup2641	-0.651242660187506
"divalent inorganic cation transport"	GO:0006816;GO:0070838;GO:0072511	2	isogroup2681	0.1352861907516
"divalent inorganic cation transport"	GO:0006816;GO:0070838;GO:0072511	2	isogroup295	-1.64613274180161
"divalent inorganic cation transport"	GO:0006816;GO:0070838;GO:0072511	2	isogroup3848	0.00675302901970554
"divalent inorganic cation transport"	GO:0006816;GO:0070838;GO:0072511	2	isogroup5524	-0.231200299950046
"divalent inorganic cation transport"	GO:0006816;GO:0070838;GO:0072511	2	isogroup715	0.059774420841137
"divalent inorganic cation transport"	GO:0006816;GO:0070838;GO:0072511	2	isogroup991	0.110298518379295
"divalent inorganic cation transport"	GO:0006816;GO:0070838;GO:0072511	2	isogroup13051	-3.68870868450765
"divalent inorganic cation transport"	GO:0006816;GO:0070838;GO:0072511	2	isogroup951	0.0171389304563263
"pyrimidine-containing compound metabolic process"	GO:0072528;GO:0072527	2	isogroup10575	1.11766073824705
"pyrimidine-containing compound metabolic process"	GO:0072528;GO:0072527	2	isogroup13050	0.537466203000577
"pyrimidine-containing compound metabolic process"	GO:0072528;GO:0072527	2	isogroup13107	-0.242100601437187
"pyrimidine-containing compound metabolic process"	GO:0072528;GO:0072527	2	isogroup13569	-0.15411516549969
"pyrimidine-containing compound metabolic process"	GO:0072528;GO:0072527	2	isogroup23747	-0.118018354258481
"pyrimidine-containing compound metabolic process"	GO:0072528;GO:0072527	2	isogroup26656	0.166138010032967
"pyrimidine-containing compound metabolic process"	GO:0072528;GO:0072527	2	isogroup2886	0.651806910444833
"pyrimidine-containing compound metabolic process"	GO:0072528;GO:0072527	2	isogroup3286	0.40963820588442
"pyrimidine-containing compound metabolic process"	GO:0072528;GO:0072527	2	isogroup4441	-3.13856252538747
"pyrimidine-containing compound metabolic process"	GO:0072528;GO:0072527	2	isogroup5723	-0.492453969827039
"pyrimidine-containing compound metabolic process"	GO:0072528;GO:0072527	2	isogroup6843	-1.91846083078428
"pyrimidine-containing compound metabolic process"	GO:0072528;GO:0072527	2	isogroup8537	1.42690382191424
"pyrimidine-containing compound metabolic process"	GO:0072528;GO:0072527	2	isogroup13983	1.19319935266259
"cell adhesion"	GO:0007155;GO:0022610	2	isogroup1032	0.0813951006402931
"cell adhesion"	GO:0007155;GO:0022610	2	isogroup1112	-4.80234536064239
"cell adhesion"	GO:0007155;GO:0022610	2	isogroup1210	0.152325293497967
"cell adhesion"	GO:0007155;GO:0022610	2	isogroup12143	0.147135410296698
"cell adhesion"	GO:0007155;GO:0022610	2	isogroup12248	1.86457154445361
"cell adhesion"	GO:0007155;GO:0022610	2	isogroup12320	-1.72919793308265
"cell adhesion"	GO:0007155;GO:0022610	2	isogroup12773	-4.06589103353133
"cell adhesion"	GO:0007155;GO:0022610	2	isogroup13044	-1.33230002720018
"cell adhesion"	GO:0007155;GO:0022610	2	isogroup13656	4.34785323080422
"cell adhesion"	GO:0007155;GO:0022610	2	isogroup14359	0.13030922071971
"cell adhesion"	GO:0007155;GO:0022610	2	isogroup1514	-5.0879162348063
"cell adhesion"	GO:0007155;GO:0022610	2	isogroup1529	-0.000991277113911337
"cell adhesion"	GO:0007155;GO:0022610	2	isogroup1586	-4.86788163823249
"cell adhesion"	GO:0007155;GO:0022610	2	isogroup15912	-0.574669188886759
"cell adhesion"	GO:0007155;GO:0022610	2	isogroup1637	-0.00391212124691265
"cell adhesion"	GO:0007155;GO:0022610	2	isogroup165	-1.59807515891535
"cell adhesion"	GO:0007155;GO:0022610	2	isogroup16681	-0.885403854569006
"cell adhesion"	GO:0007155;GO:0022610	2	isogroup1741	-1.62605165729178
"cell adhesion"	GO:0007155;GO:0022610	2	isogroup17592	1.50915561936037
"cell adhesion"	GO:0007155;GO:0022610	2	isogroup1789	-1.32584098446114
"cell adhesion"	GO:0007155;GO:0022610	2	isogroup18216	0.00965734756053394
"cell adhesion"	GO:0007155;GO:0022610	2	isogroup184	1.1147078022471
"cell adhesion"	GO:0007155;GO:0022610	2	isogroup19700	-5.18465222551899
"cell adhesion"	GO:0007155;GO:0022610	2	isogroup19960	0.596247026437396
"cell adhesion"	GO:0007155;GO:0022610	2	isogroup20320	3.50526351285367
"cell adhesion"	GO:0007155;GO:0022610	2	isogroup22285	-3.05310979560008
"cell adhesion"	GO:0007155;GO:0022610	2	isogroup2317	-0.603919455530388
"cell adhesion"	GO:0007155;GO:0022610	2	isogroup2345	-0.735207761517444
"cell adhesion"	GO:0007155;GO:0022610	2	isogroup2406	-0.188436769600656
"cell adhesion"	GO:0007155;GO:0022610	2	isogroup25451	1.72964922819639
"cell adhesion"	GO:0007155;GO:0022610	2	isogroup2561	-0.074012672739741
"cell adhesion"	GO:0007155;GO:0022610	2	isogroup2572	0.592488973951447
"cell adhesion"	GO:0007155;GO:0022610	2	isogroup2625	-2.09595538180204
"cell adhesion"	GO:0007155;GO:0022610	2	isogroup2969	-1.84296340995093
"cell adhesion"	GO:0007155;GO:0022610	2	isogroup2978	-0.0692528393678913
"cell adhesion"	GO:0007155;GO:0022610	2	isogroup3014	-0.007749764662492
"cell adhesion"	GO:0007155;GO:0022610	2	isogroup302	0.111042544577998
"cell adhesion"	GO:0007155;GO:0022610	2	isogroup3226	-1.97353931485353
"cell adhesion"	GO:0007155;GO:0022610	2	isogroup3312	0.0281254953191876
"cell adhesion"	GO:0007155;GO:0022610	2	isogroup3383	-0.00466418012852898
